"Name","Major.capsid","Minor.capsid","Baseplate","Major.tail","Minor.tail","Portal","Tail.fiber","Tail.shaft","Collar","HTJ","Other","Confidence","PhageRBPdetect_prediction","PhageRBDdetect_score","ESM_based_label","ESM_based_fiber_prediction"
"lcl|MZ501078.1_prot_QXV80644.1_19",0.06,0.38,0.26,0.03,0.07,0.05,0.25,0.1,0.13,0.32,8.34,0.99,0,0.0006212164," other",0
"lcl|MZ501078.1_prot_QXV80645.1_20",0,0,0,0,0,0,0,0,0,0,9.98,1,0,3.5855042e-05," other",0
"lcl|MZ501078.1_prot_QXV80646.1_21",0,0,0,0,0,0,0,0,0,0,10,1,0,8.037427e-10," other",0
"lcl|MZ501078.1_prot_QXV80647.1_22",0.01,0.05,0.06,0.39,0.04,0.02,0.05,0.03,0.01,0.01,9.32,1,0,1.5783289e-07," other",0
"lcl|MZ501078.1_prot_QXV80648.1_23",0.03,0.21,0.05,0.31,0.17,0.25,0.11,0.03,0.05,0.13,8.67,1,0,1.6055111e-07," other",0
"lcl|MZ501078.1_prot_QXV80649.1_24",0,0.02,0,0,0,0,0,0,0.01,0.04,9.91,1,0,2.7345557e-06," other",0
"lcl|MZ501078.1_prot_QXV80650.1_25",0.01,0.03,0.01,0,0.05,0.01,0.03,0,0.02,0.03,9.83,1,0,7.8821564e-08," other",0
"lcl|MZ501078.1_prot_QXV80651.1_26",0,0.04,0,0,0.01,0.01,0.02,0,0.01,0.01,9.9,1,0,5.7146543e-05," other",0
"lcl|MZ501078.1_prot_QXV80652.1_27",0.05,0.2,0.07,0.04,0.11,0.14,0.36,0.06,0.32,0.07,8.59,1,0,1.6190113e-05," other",0
"lcl|MZ501078.1_prot_QXV80653.1_28",0,3.93,0,0,0,0.21,0.07,0,0.01,0.02,5.75,0.98,0,0.008185772," other",0
"lcl|MZ501078.1_prot_QXV80654.1_29",0,0.07,0.01,0,0.01,0.03,0.06,0,0.01,0.04,9.76,1,0,2.7761039e-06," other",0
"lcl|MZ501078.1_prot_QXV80655.1_30",0.04,0.21,0.03,0.19,0.05,0.03,0.08,0.02,0.03,0.12,9.21,1,0,1.0863471e-05," other",0
"lcl|MZ501078.1_prot_QXV80656.1_31",0.05,0.17,0.09,0.03,0.16,0.26,0.19,0.04,0.04,0.1,8.88,1,0,4.7443255e-08," other",0
"lcl|MZ501078.1_prot_QXV80657.1_32",0.28,0.56,1.85,0.26,0.41,0.04,0.11,0.13,0.04,2.74,3.58,0.97,0,9.278742e-06," other",0
"lcl|MZ501078.1_prot_QXV80658.1_33",0.01,0.04,0.02,0.01,0.04,0.01,0.1,0.01,0.03,0.01,9.71,1,0,1.7994969e-06," other",0
"lcl|MZ501078.1_prot_QXV80659.1_34",0,0.08,0,0,0,1.27,0.01,0,0.02,2.67,5.93,0.98,0,1.7641938e-07," other",0
"lcl|MZ501078.1_prot_QXV80660.1_35",0,0.04,0.01,0,0.05,0.04,0.02,0,0.03,0.09,9.72,1,0,3.949331e-06," other",0
"lcl|MZ501078.1_prot_QXV80661.1_36",0,0,0,0,0,0,0,0,0,0,9.99,1,0,1.1099706e-06," other",0
"lcl|MZ501078.1_prot_QXV80662.1_37",0.02,0.21,0.05,0.02,0.13,0.33,0.14,0.05,0.07,0.18,8.81,1,0,7.939984e-06," other",0
"lcl|MZ501078.1_prot_QXV80663.1_38",0.75,1.43,0.19,2.73,0.55,0.14,0.27,0.1,0.16,0.19,3.49,0.97,0,1.7860711e-09," other",0
"lcl|MZ501078.1_prot_QXV80664.1_39",0,0,0,0,0,0,0,0,0,0,10,1,0,1.9088786e-07," other",0
"lcl|MZ501078.1_prot_QXV80665.1_40",0.16,4.49,0.01,0.17,0.04,0.04,0.19,0.03,0.02,0.06,4.79,0.98,0,9.211208e-06," other",0
"lcl|MZ501078.1_prot_QXV80666.1_41",1.34,1.14,1.12,0.3,0.37,1.93,0.61,0.26,0.97,0.93,1.03,0.81,0,2.1585125e-05," portal",0
"lcl|MZ501078.1_prot_QXV80667.1_42",2.44,0.73,0.16,0.2,0.23,1.48,0.33,0.11,0.21,2.74,1.37,0.59,0,0.0012433159," other",0
"lcl|MZ501078.1_prot_QXV80668.1_43",1.12,8.39,0,0.03,0.01,0.02,0.02,0.02,0.01,0.05,0.33,0.3,0,1.0276608e-05," major_capsid",0
"lcl|MZ501078.1_prot_QXV80669.1_44",0.01,0.12,0.01,0,0.03,0.37,8.36,0.01,0.03,0.13,0.94,0.93,0,0.002174395," tail_fiber",1
"lcl|MZ501078.1_prot_QXV80670.1_45",0.11,0.04,0.07,0.08,0.21,0.16,8.64,0.02,0.42,0.04,0.19,0.93,1,0.92550755," tail_fiber",1
"lcl|MZ501078.1_prot_QXV80671.1_46",0.01,0.1,0.01,0.03,0.18,0.18,0.07,0.01,0.04,0.02,9.36,1,0,2.8585262e-06," other",0
"lcl|MZ501078.1_prot_QXV80672.1_47",0.61,3.15,0.18,0.06,0.18,0.66,0.61,0.07,0.56,1.78,2.14,0.09,0,0.0019855327," other",0
"lcl|MZ501078.1_prot_QXV80673.1_48",1.16,2.57,0.03,0.02,0.03,5.49,0.06,0.02,0.05,0.07,0.5,0.95,0,0.00049189484," other",0
"lcl|MZ501078.1_prot_QXV80674.1_49",4.49,0.81,0.06,0.05,0.1,2.82,0.19,0.05,0.08,0.11,1.24,0.91,0,0.0050555877," other",0
"lcl|MZ501078.1_prot_QXV80675.1_50",0,0.02,0.01,0,0.03,0,9.73,0,0.17,0,0.02,0.98,1,0.9997718," tail_fiber",1
"lcl|NC_047864.1_prot_YP_009792928.1_1",0,0.11,0.02,0.03,0.05,0.03,0.06,0.01,0.06,0.03,9.6,1,0,0.00027428358," other",0
"lcl|NC_047864.1_prot_YP_009792929.1_2",0,0,0,0,0,0,0,0,0,0,9.99,1,0,1.3861202e-07," other",0
"lcl|NC_047864.1_prot_YP_009792930.1_3",0.01,0.05,0,0,0.01,0,0.03,0,0,0.38,9.52,1,0,3.562654e-07," other",0
"lcl|NC_047864.1_prot_YP_009792931.1_4",0,0.06,0.01,0,0.01,0.09,0.03,0,0.01,0.05,9.74,1,0,3.9316783e-05," other",0
"lcl|NC_047864.1_prot_YP_009792932.1_5",0.15,0.73,0.22,0.09,0.28,1.74,0.56,0.09,0.36,0.2,5.57,0.98,0,0.00069165253," other",0
"lcl|NC_047864.1_prot_YP_009792933.1_6",0,0,0,0.28,0.03,0,0,0,0,0.01,9.67,1,0,1.2363346e-06," other",0
"lcl|NC_047864.1_prot_YP_009792934.1_7",0,0.21,0,0.01,0.02,0.02,0.07,0,0.03,0.04,9.6,1,0,6.763462e-08," other",0
"lcl|NC_047864.1_prot_YP_009792935.1_8",0,0.05,0.15,0,0.04,0.02,0.09,0.01,0.01,0.15,9.47,1,0,8.2671494e-07," other",0
"lcl|NC_047864.1_prot_YP_009792936.1_9",0.01,0.04,0.03,0.06,0.1,0.05,0.12,0.01,0.01,0.03,9.53,1,0,5.979588e-05," other",0
"lcl|NC_047864.1_prot_YP_009792937.1_10",0,0.05,0.01,0,0.01,0.06,0.03,0.35,0.03,0.02,9.44,1,0,2.2029499e-06," other",0
"lcl|NC_047864.1_prot_YP_009792938.1_11",0.05,0.39,0.15,0.05,0.24,0.27,0.2,0.07,0.14,0.57,7.87,0.99,0,8.392324e-06," other",0
"lcl|NC_047864.1_prot_YP_009792939.1_12",0,0,0,0,0,0,0,0,0,0,10,1,0,5.7576198e-08," other",0
"lcl|NC_047864.1_prot_YP_009792940.1_13",1.17,0.64,0.36,0.17,0.16,0.06,0.17,0.02,0.06,0.97,6.2,0.98,0,4.6518082e-07," other",0
"lcl|NC_047864.1_prot_YP_009792941.1_14",0.07,0.77,0.29,0.64,0.28,0.56,0.15,0.09,0.11,0.71,6.33,0.98,0,2.1464502e-06," other",0
"lcl|NC_047864.1_prot_YP_009792942.1_15",0,0.03,0,0,0,0,0.01,0,0,0.02,9.93,1,0,1.0514234e-06," other",0
"lcl|NC_047864.1_prot_YP_009792943.1_16",0,0.09,0.02,0,0.01,0.01,0.04,0.01,0.01,0.01,9.78,1,0,4.058815e-05," other",0
"lcl|NC_047864.1_prot_YP_009792944.1_17",0,0.15,0.01,0.09,0.03,0.03,0.15,0.02,0.05,0.84,8.64,1,0,1.8861083e-06," other",0
"lcl|NC_047864.1_prot_YP_009792945.1_18",0.14,0.39,0.12,0.08,0.31,0.49,0.51,0.1,0.41,0.33,7.12,0.99,0,7.232112e-06," other",0
"lcl|NC_047864.1_prot_YP_009792946.1_19",0.01,0.32,0.01,0,0,0.07,0.02,0.01,0,0.13,9.44,1,0,0.0017831858," other",0
"lcl|NC_047864.1_prot_YP_009792947.1_20",0.03,0.1,0.05,0.01,0.08,0.08,0.08,0.02,0.03,1.62,7.91,0.99,0,1.1882554e-05," other",0
"lcl|NC_047864.1_prot_YP_009792948.1_21",0.08,0.2,0.12,0.04,0.2,0.24,0.34,0.06,0.06,0.17,8.49,0.99,0,4.5096584e-08," other",0
"lcl|NC_047864.1_prot_YP_009792949.1_22",0,0,0,0,0,0,0,0,0,0,10,1,0,3.175016e-09," other",0
"lcl|NC_047864.1_prot_YP_009792950.1_23",0.88,0.42,0.37,0.36,0.24,1.04,0.23,0.19,0.13,1.58,4.55,0.98,0,3.050633e-05," other",0
"lcl|NC_047864.1_prot_YP_009792951.1_24",0.01,0.04,0.02,0.01,0.04,0.01,0.1,0.01,0.03,0.01,9.71,1,0,1.7994969e-06," other",0
"lcl|NC_047864.1_prot_YP_009792952.1_25",0,0.08,0,0,0,1.27,0.01,0,0.02,2.67,5.93,0.98,0,1.7641938e-07," other",0
"lcl|NC_047864.1_prot_YP_009792953.1_26",0,0.05,0.01,0.01,0.2,0.1,0.04,0,0.04,0.08,9.48,1,0,1.3333307e-06," other",0
"lcl|NC_047864.1_prot_YP_009792954.1_27",0,0,0,0,0,0,0.01,0,0,0.08,9.91,1,0,3.5380322e-07," other",0
"lcl|NC_047864.1_prot_YP_009792955.1_28",0,0.09,0,0,0,0.01,0.01,0,0,0.03,9.85,1,0,1.0333729e-06," other",0
"lcl|NC_047864.1_prot_YP_009792956.1_29",0.03,0.22,0.04,0.04,0.05,0.06,0.15,0.03,0.1,0.48,8.8,1,0,4.0294645e-10," other",0
"lcl|NC_047864.1_prot_YP_009792957.1_30",0.04,6.15,0,0.04,0.01,0.02,0.04,0.01,0.02,0.04,3.63,0.2,0,4.2574557e-06," other",0
"lcl|NC_047864.1_prot_YP_009792958.1_31",0.62,0.78,1.96,0.33,0.43,1.29,0.78,0.3,0.66,1.74,1.1,0.71,0,5.8557903e-06," portal",0
"lcl|NC_047864.1_prot_YP_009792959.1_32",3.12,1.14,0.26,0.89,0.18,2.14,0.19,0.26,0.15,0.61,1.06,0.87,0,0.00010274712," other",0
"lcl|NC_047864.1_prot_YP_009792960.1_33",1.09,8.69,0,0.08,0.01,0,0.01,0.01,0,0.02,0.08,0.35,0,2.3840357e-05," major_capsid",0
"lcl|NC_047864.1_prot_YP_009792961.1_34",0.12,3.98,1.1,2.22,0.97,0.13,0.54,0.18,0.09,0.2,0.47,0.12,0,0.000596187," major_tail",0
"lcl|NC_047864.1_prot_YP_009792962.1_35",0.05,0.08,0.01,0.01,0.05,0.34,8.71,0.02,0.12,0.28,0.33,0.94,0,0.0013588701," tail_fiber",1
"lcl|NC_047864.1_prot_YP_009792963.1_36",0.01,0.05,0.18,0.1,0.19,0.06,9.17,0.01,0.13,0.02,0.08,0.96,1,0.6572672," tail_fiber",1
"lcl|NC_047864.1_prot_YP_009792964.1_37",0.02,0.1,0.09,0.05,0.27,0.23,0.27,0.02,0.08,0.36,8.51,0.99,0,1.0002144e-05," other",0
"lcl|NC_047864.1_prot_YP_009792965.1_38",0.37,1.49,0.12,0.08,0.15,0.63,0.59,0.12,0.79,1.61,4.05,0.97,0,0.0002745099," other",0
"lcl|NC_047864.1_prot_YP_009792966.1_39",0.63,3.49,0.04,0.02,0.04,5.04,0.06,0.02,0.04,0.09,0.53,0.93,0,0.0002803876," other",0
"lcl|NC_047864.1_prot_YP_009792967.1_40",6.48,0.55,0.05,0.06,0.14,1.42,0.16,0.09,0.07,0.11,0.88,0.96,0,0.0023421138," other",0
"lcl|NC_047864.1_prot_YP_009792968.1_41",0,0,0,0,0,0,9.94,0,0.05,0,0.01,1,1,0.99979514," tail_fiber",1
"lcl|NC_047864.1_prot_YP_009792969.1_42",0.03,0.29,0.02,0.2,0.24,0.12,0.16,0.05,0.08,0.04,8.75,1,0,4.378471e-08," other",0
"lcl|NC_047864.1_prot_YP_009792970.1_43",0.1,0.4,0.36,0.07,0.22,1.65,0.18,0.08,0.22,2.14,4.59,0.98,0,4.7706912e-06," other",0
"lcl|NC_047864.1_prot_YP_009792971.1_44",0.07,0.22,0.06,0.02,0.38,0.71,0.25,0.04,0.22,0.24,7.8,0.99,0,3.3989184e-07," other",0
"lcl|NC_047864.1_prot_YP_009792972.1_45",0.1,0.36,0.07,0.07,0.24,0.71,0.2,0.1,0.19,0.31,7.64,0.99,0,0.00025502976," other",0
"lcl|NC_047864.1_prot_YP_009792973.1_46",0.02,0.01,0.03,0,0,0,0.01,0,0.01,1.35,8.55,1,0,8.229838e-09," other",0
"lcl|MZ501064.1_prot_QXV78394.1_1",0.05,0.12,0.03,0.76,0.29,0.2,0.35,0.07,0.06,0.1,7.96,0.99,0,1.8490969e-06," other",0
"lcl|MZ501064.1_prot_QXV78395.1_2",0.05,0.14,0.23,0.03,0.15,4.22,0.07,0.04,0.14,1.44,3.5,0.89,0,5.752477e-07," other",0
"lcl|MZ501064.1_prot_QXV78396.1_3",0.34,2.48,0.15,0.05,0.07,0.15,0.29,0.11,0.23,0.3,5.85,0.98,0,0.00012855473," other",0
"lcl|MZ501064.1_prot_QXV78397.1_4",0,0.03,0.01,0.01,0,0.01,0.09,0,0.01,0,9.83,1,0,1.1514494e-08," other",0
"lcl|MZ501064.1_prot_QXV78398.1_5",0.04,0.15,0.05,0.03,0.12,1.47,0.06,0.03,0.12,0.18,7.75,0.99,0,0.00025003796," other",0
"lcl|MZ501064.1_prot_QXV78399.1_6",0,0,0,0,0,0,0,0,0,0,10,1,0,6.284599e-08," other",0
"lcl|MZ501064.1_prot_QXV78400.1_7",0,0.01,0,0,0.01,0,0.01,0,0,0.04,9.93,1,0,4.155313e-07," other",0
"lcl|MZ501064.1_prot_QXV78401.1_8",0.01,0.07,0.03,0.07,0.05,0.07,0.14,0.02,0.17,0.02,9.36,1,0,0.0003564833," other",0
"lcl|MZ501064.1_prot_QXV78402.1_9",0,0,0,0,0,0,0.01,0.01,0.01,0.03,9.94,1,0,6.7189416e-07," other",0
"lcl|MZ501064.1_prot_QXV78403.1_10",0.03,0.18,0.05,0.01,0.02,0.02,0.06,0.02,0.06,0.15,9.41,1,0,7.73128e-08," other",0
"lcl|MZ501064.1_prot_QXV78404.1_11",0.01,0.13,0.02,0.01,0.05,0.03,0.08,0.02,0.07,0.15,9.44,1,0,2.7858955e-06," other",0
"lcl|MZ501064.1_prot_QXV78405.1_12",0.34,0.57,0.43,0.19,0.56,1.01,0.59,0.13,0.25,0.28,5.66,0.98,0,3.851332e-05," other",0
"lcl|MZ501064.1_prot_QXV78406.1_13",0,0.13,0.02,0.04,0.03,0.03,0.06,0.01,0.02,0.25,9.4,1,0,0.0005520036," other",0
"lcl|MZ501064.1_prot_QXV78407.1_14",0,0.01,0,0,0,0,0,0,0.01,0,9.98,1,0,8.943464e-09," other",0
"lcl|MZ501064.1_prot_QXV78408.1_15",0,0.01,0,0,0.01,0,0.01,0,0,0.4,9.56,1,0,1.6603773e-06," other",0
"lcl|MZ501064.1_prot_QXV78409.1_16",0.01,0.09,0.03,0.13,0.22,0.15,0.18,0.02,0.05,0.09,9.01,1,0,1.6045353e-05," other",0
"lcl|MZ501064.1_prot_QXV78410.1_17",0.14,0.37,0.1,0.12,0.07,0.05,0.16,0.04,0.2,0.58,8.16,0.99,0,6.505303e-06," other",0
"lcl|MZ501064.1_prot_QXV78411.1_18",0,0.13,0.02,0.01,0.03,0.01,0.03,0,0.01,0.02,9.73,1,0,1.3848223e-05," other",0
"lcl|MZ501064.1_prot_QXV78412.1_19",0,0,0,0,0,0,0,0,0,0,10,1,0,1.14056835e-08," other",0
"lcl|MZ501064.1_prot_QXV78413.1_20",0.84,0.84,0.29,0.45,0.31,0.68,0.91,0.13,0.29,0.26,4.99,0.98,0,7.1194677e-07," other",0
"lcl|MZ501064.1_prot_QXV78414.1_21",0.12,0.29,0.27,0.77,0.39,0.3,0.29,0.16,0.3,0.64,6.48,0.98,0,3.283747e-06," other",0
"lcl|MZ501064.1_prot_QXV78415.1_22",0,0.02,0,0,0,0,0,0,0,0.01,9.96,1,0,1.8265092e-07," other",0
"lcl|MZ501064.1_prot_QXV78416.1_23",0.01,0.07,0.01,0.03,0.02,0.01,0.04,0.01,0.01,0.04,9.75,1,0,0.0002011449," other",0
"lcl|MZ501064.1_prot_QXV78417.1_24",0,0,0,0,0,0.01,0,0,0,0.13,9.86,1,0,3.4875402e-08," other",0
"lcl|MZ501064.1_prot_QXV78418.1_25",0.22,0.33,0.15,0.08,0.18,1.01,0.18,0.1,0.22,0.19,7.34,0.99,0,1.967578e-05," other",0
"lcl|MZ501064.1_prot_QXV78419.1_26",0.01,0.54,0,0,0,0.07,0.03,0,0,0.08,9.26,1,0,0.0039744815," other",0
"lcl|MZ501064.1_prot_QXV78420.1_27",0.11,0.31,0.23,0.07,0.39,0.2,0.32,0.23,0.1,1.28,6.76,0.98,0,2.3692559e-05," other",0
"lcl|MZ501064.1_prot_QXV78421.1_28",0,0,0.01,0,0,0,0.01,0,0,0,9.98,1,0,0.00010056458," other",0
"lcl|MZ501064.1_prot_QXV78422.1_29",0.24,0.36,0.66,0.13,0.34,1.05,0.38,0.14,0.16,0.29,6.25,0.98,0,1.2851747e-07," other",0
"lcl|MZ501064.1_prot_QXV78423.1_30",0,0,0,0,0,0,0,0,0,0,10,1,0,1.0099828e-08," other",0
"lcl|MZ501064.1_prot_QXV78424.1_31",0.3,0.45,0.42,0.36,0.33,0.63,0.25,0.19,0.22,3.81,3.04,0.65,0,3.3873657e-05," other",0
"lcl|MZ501064.1_prot_QXV78425.1_32",0.06,0.35,0.08,0.04,0.1,0.05,0.2,0.02,0.11,0.16,8.83,1,0,1.3710592e-06," other",0
"lcl|MZ501064.1_prot_QXV78426.1_33",0,0.01,0,0,0,0,0,0,0.01,0.03,9.95,1,0,1.25784e-07," other",0
"lcl|MZ501064.1_prot_QXV78427.1_34",0.01,0.15,0.01,0.1,0.06,0.06,0.06,0.02,0.04,0.11,9.38,1,0,1.7609878e-05," other",0
"lcl|MZ501064.1_prot_QXV78428.1_35",0.06,0.02,0,0.01,0,0,0,0,0.03,0.93,8.94,1,0,8.4669395e-08," other",0
"lcl|MZ501064.1_prot_QXV78429.1_36",0.11,2.19,0.26,0.05,0.2,1.97,0.21,0.05,0.16,2.03,2.77,0.96,0,8.128591e-05," other",0
"lcl|MZ501064.1_prot_QXV78430.1_37",0.37,1.61,0.33,0.68,0.36,0.56,0.55,0.45,0.25,0.55,4.29,0.97,0,6.752271e-09," other",0
"lcl|MZ501064.1_prot_QXV78431.1_38",0.11,3.28,0.1,0.3,0.11,0.28,0.24,0.18,0.06,0.76,4.57,0.98,0,8.156175e-07," other",0
"lcl|MZ501064.1_prot_QXV78432.1_39",2.86,0.89,1.02,0.31,0.54,0.7,1.06,0.3,0.78,0.66,0.89,0.85,0,1.4504474e-05," portal",0
"lcl|MZ501064.1_prot_QXV78433.1_40",0.17,1.61,0.14,0.27,0.12,3.05,0.13,0.09,0.12,2.17,2.14,0.84,0,3.3243665e-05," other",0
"lcl|MZ501064.1_prot_QXV78434.1_41",2.16,7.08,0.02,0.05,0.02,0.05,0.07,0.04,0.02,0.13,0.38,0.24,0,4.4692923e-05," major_capsid",0
"lcl|MZ501064.1_prot_QXV78435.1_42",0.1,0.22,0.04,0.11,0.13,1.11,7.06,0.03,0.11,0.32,0.77,0.84,0,0.00046815892," tail_fiber",1
"lcl|MZ501064.1_prot_QXV78436.1_43",0.06,0.15,0.24,0.11,0.45,0.25,7.76,0.09,0.39,0.08,0.41,0.87,1,0.78887063," tail_fiber",1
"lcl|MZ501064.1_prot_QXV78437.1_44",0.03,0.08,0.07,0.04,0.34,0.17,0.11,0.07,0.14,0.08,8.87,1,0,4.480662e-08," other",0
"lcl|MZ501064.1_prot_QXV78438.1_45",0.67,1.01,0.12,0.09,0.15,0.51,0.63,0.09,0.44,0.36,5.94,0.98,0,0.000101251324," other",0
"lcl|MZ501064.1_prot_QXV78439.1_46",0.37,2.98,0.03,0.01,0.02,5.88,0.04,0.01,0.05,0.09,0.51,0.95,0,0.0012475371," other",0
"lcl|MZ501064.1_prot_QXV78440.1_47",4.2,0.81,0.05,0.03,0.09,3.47,0.17,0.02,0.06,0.09,1,0.91,0,0.0019409677," other",0
"lcl|MZ501064.1_prot_QXV78441.1_48",0.08,0.09,0.06,0.04,0.57,0.18,8.39,0.02,0.21,0.08,0.29,0.93,1,0.99075717," tail_fiber",1
"lcl|MZ501055.1_prot_QXV76796.1_1",0.03,0.17,0.09,0.34,0.36,0.24,0.64,0.09,0.09,0.2,7.75,0.99,0,2.3715064e-07," other",0
"lcl|MZ501055.1_prot_QXV76797.1_2",0.08,0.08,0.35,0.04,0.12,4.48,0.06,0.04,0.15,1.6,2.99,0.9,0,7.5530636e-08," other",0
"lcl|MZ501055.1_prot_QXV76798.1_3",0.37,2.57,0.15,0.05,0.09,0.11,0.36,0.06,0.28,0.32,5.64,0.98,0,0.00020586837," other",0
"lcl|MZ501055.1_prot_QXV76799.1_4",0,0.08,0.06,0.03,0.03,0.04,0.23,0.01,0.02,0.02,9.48,1,0,2.1828857e-05," other",0
"lcl|MZ501055.1_prot_QXV76800.1_5",0.18,0.44,0.29,1.08,3.73,0.5,1.28,0.14,0.4,0.45,1.5,0.78,0,0.079406485," other",0
"lcl|MZ501055.1_prot_QXV76801.1_6",0.05,0.18,0.06,0.03,0.15,1.47,0.07,0.04,0.14,0.2,7.6,0.99,0,0.00013615093," other",0
"lcl|MZ501055.1_prot_QXV76802.1_7",0,0.01,0,0,0.01,0,0.03,0,0.01,0.08,9.85,1,0,1.6053887e-06," other",0
"lcl|MZ501055.1_prot_QXV76803.1_8",0,0.07,0,0.01,0.03,0.03,0.03,0,0.02,0.01,9.8,1,0,5.8282927e-05," other",0
"lcl|MZ501055.1_prot_QXV76804.1_9",0,0.01,0,0,0,0,0.03,0.03,0.02,0.14,9.76,1,0,3.3468262e-07," other",0
"lcl|MZ501055.1_prot_QXV76805.1_10",0.02,0.2,0.02,0.01,0.02,0.02,0.07,0.03,0.07,0.05,9.49,1,0,4.22631e-09," other",0
"lcl|MZ501055.1_prot_QXV76806.1_11",0.02,0.28,0.03,0.01,0.05,0.27,0.08,0.03,0.09,0.16,8.99,1,0,5.230695e-06," other",0
"lcl|MZ501055.1_prot_QXV76807.1_12",0.42,0.55,0.43,0.24,0.61,0.85,0.64,0.14,0.26,0.28,5.58,0.98,0,3.3893983e-05," other",0
"lcl|MZ501055.1_prot_QXV76808.1_13",0,0.11,0.03,0.04,0.01,0.02,0.03,0,0.03,0.24,9.48,1,0,0.0094911," other",0
"lcl|MZ501055.1_prot_QXV76809.1_14",0,0.06,0,0,0,0.01,0,0,0.01,0,9.92,1,0,1.33411e-09," other",0
"lcl|MZ501055.1_prot_QXV76810.1_15",0,0.01,0,0,0.01,0,0.01,0,0,0.07,9.89,1,0,1.760286e-05," other",0
"lcl|MZ501055.1_prot_QXV76811.1_16",0.06,0.18,0.12,0.11,0.34,0.51,0.3,0.06,0.19,0.15,7.99,0.99,0,8.5059384e-07," other",0
"lcl|MZ501055.1_prot_QXV76812.1_17",0.16,0.5,0.1,0.12,0.06,0.06,0.19,0.04,0.21,0.83,7.72,0.99,0,3.6780839e-06," other",0
"lcl|MZ501055.1_prot_QXV76813.1_18",0,0,0,0,0,0,0,0,0,0.01,9.99,1,0,8.094156e-08," other",0
"lcl|MZ501055.1_prot_QXV76814.1_19",0,0,0,0,0,0,0,0,0.01,0.01,9.98,1,0,6.627887e-09," other",0
"lcl|MZ501055.1_prot_QXV76815.1_20",0,0,0,0,0,0,0,0,0,0,10,1,0,1.6808532e-09," other",0
"lcl|MZ501055.1_prot_QXV76816.1_21",0.84,0.84,0.29,0.45,0.31,0.68,0.91,0.13,0.29,0.26,4.99,0.98,0,7.1194677e-07," other",0
"lcl|MZ501055.1_prot_QXV76817.1_22",0.14,0.31,0.23,1.06,0.39,0.34,0.27,0.17,0.34,0.71,6.05,0.98,0,3.5031892e-06," other",0
"lcl|MZ501055.1_prot_QXV76818.1_23",0,0.02,0,0,0,0,0,0,0,0.01,9.96,1,0,1.8265092e-07," other",0
"lcl|MZ501055.1_prot_QXV76819.1_24",0,0.05,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.04,9.82,1,0,0.0001923166," other",0
"lcl|MZ501055.1_prot_QXV76820.1_25",0,0,0,0,0,0.01,0,0,0,0.13,9.86,1,0,3.4875402e-08," other",0
"lcl|MZ501055.1_prot_QXV76821.1_26",0.18,0.29,0.15,0.09,0.16,0.93,0.19,0.12,0.23,0.21,7.47,0.99,0,1.1457354e-05," other",0
"lcl|MZ501055.1_prot_QXV76822.1_27",0.01,0.53,0,0,0.01,0.27,0.03,0,0,0.09,9.06,1,0,0.0056270626," other",0
"lcl|MZ501055.1_prot_QXV76823.1_28",0.1,0.36,0.17,0.07,0.38,0.2,0.25,0.19,0.06,1.22,7,0.99,0,1.4748291e-05," other",0
"lcl|MZ501055.1_prot_QXV76824.1_29",0,0,0,0,0,0,0,0,0,0,10,1,0,1.41219e-06," other",0
"lcl|MZ501055.1_prot_QXV76825.1_30",0,0.01,0,0,0,0,0.04,0,0,0.01,9.94,1,0,4.6059966e-05," other",0
"lcl|MZ501055.1_prot_QXV76826.1_31",0.24,0.38,0.57,0.13,0.34,1.13,0.37,0.13,0.16,0.3,6.24,0.98,0,1.5251801e-07," other",0
"lcl|MZ501055.1_prot_QXV76827.1_32",0,0,0,0,0,0.01,0,0,0,0,9.99,1,0,1.3022363e-07," other",0
"lcl|MZ501055.1_prot_QXV76828.1_33",0.14,0.3,0.18,0.18,0.39,0.45,0.15,0.08,0.12,3.67,4.32,0.97,0,1.5909787e-05," other",0
"lcl|MZ501055.1_prot_QXV76829.1_34",0.06,0.35,0.08,0.04,0.1,0.05,0.2,0.02,0.11,0.16,8.83,1,0,1.3710592e-06," other",0
"lcl|MZ501055.1_prot_QXV76830.1_35",0.01,0.14,0.01,0.07,0.04,0.04,0.05,0.01,0.03,0.1,9.5,1,0,3.457452e-05," other",0
"lcl|MZ501055.1_prot_QXV76831.1_36",0.04,0,0,0.01,0,0,0,0,0.02,0.7,9.22,1,0,1.00401174e-07," other",0
"lcl|MZ501055.1_prot_QXV76832.1_37",0.11,2.19,0.26,0.05,0.2,1.97,0.21,0.05,0.16,2.03,2.77,0.96,0,8.128591e-05," other",0
"lcl|MZ501055.1_prot_QXV76833.1_38",0.72,1.28,0.24,1.11,0.26,0.17,0.38,0.32,0.32,0.64,4.55,0.98,0,1.6874907e-08," other",0
"lcl|MZ501055.1_prot_QXV76834.1_39",0.09,4.36,0.05,0.2,0.07,0.17,0.12,0.07,0.04,0.64,4.21,0.13,0,3.063596e-06," other",0
"lcl|MZ501055.1_prot_QXV76835.1_40",1.77,0.87,1.14,0.37,0.63,0.78,1.33,0.43,0.94,0.84,0.89,0.8,0,1.0700478e-05," portal",0
"lcl|MZ501055.1_prot_QXV76836.1_41",0.12,2.38,0.08,0.42,0.48,2.94,0.19,0.09,0.09,0.75,2.47,0.83,0,5.1377745e-05," other",0
